1850190369331232841	TrumpWorld2017	'#USA #America #JesusIsLord #MAGA @realDonaldTrump @elonmusk #Pennsylvania #Georgia #Arizona #Michigan #Texas #Nevada #Wisconsin #Ohio #California #Alaska #Colorado #Utah #Arkansas #Louisiana #Missouri #Tennessee #NorthCarolina #Montana #Wyoming #Nebraska #NewJersey #NewYork https://t.co/bFYBizlUHw'	2024-10-26 14:58:53
1850191097626288563	MariMarSpeakUp	'GREAT INTERVIEW!! HIGHLY RECOMMEND ALL WATCH!! ❤❤❤❤❤🇺🇸🇺🇸🇺🇸🇺🇸 #KamalaHarris #TimWalz #USA #2024election #DonaldTrump #JDVance @TheTyroneMagnus @lovelyti #WhiteHouse #joebiden #trumpvance2024 #2024elections #Pennsylvania https://t.co/oSe33jq16M'	2024-10-26 15:01:47
1850191454616125857	Ltcb007	'#Pennsylvania'	2024-10-26 15:03:12
1850191525545656668	TrumpWorld2017	'Our National Anthem - Anthem Lights https://t.co/L6yBsmo4Kv #USA🇺🇸 #America #MAGA @realDonaldTrump @elonmusk #Pennsylvania #Georgia #Arizona #Michigan #Texas #Nevada #Wisconsin #Ohio #California #Alaska #Colorado #Utah #Arkansas #Louisiana #Missouri #Tennessee #NorthCarolina'	2024-10-26 15:03:29
1850191541928927693	DreamingRaven3	'#Election2024 WATCH: LancasterCounty #Pennsylvania Uncovers suspected #VoterFraud ?? Officials Reveal 'Apparent Incidents' Of Alleged Voter..,https://t.co/Wp4aa2pLFN via @YouTube'	2024-10-26 15:03:33
1850192599987961941	JavaLove2024	'#WereNotGoingBack—when we fight, we win. When we vote, we win. Make a plan to vote and let your voice be heard because your vote matters. #Election2024 #Pennsylvania #Wisconsin #Michigan #NorthCarolina #Florida #Georgia #Nevada #Arizona #DefeatTrump #MAGA https://t.co/owQxJFFRDF'	2024-10-26 15:07:45
1850192621269897218	JavaLove2024	'#WereNotGoingBack—when we fight, we win. When we vote, we win. Make a plan to vote and let your voice be heard because your vote matters. #Election2024 #Pennsylvania #Wisconsin #Michigan #NorthCarolina #Florida #Georgia #Nevada #Arizona #DefeatTrump #MAGA'	2024-10-26 15:07:50
1850192665293291753	JavaLove2024	'#WereNotGoingBack—when we fight, we win. When we vote, we win. Make a plan to vote and let your voice be heard because your vote matters. #Election2024 #Pennsylvania #Wisconsin #Michigan #NorthCarolina #Florida #Georgia #Nevada #Arizona #DefeatTrump #MAGA'	2024-10-26 15:08:00
1850192946643063096	BombayLace	'#Ohio #Oklahoma #Oregon #Pennsylvania #RhodeIsland #SouthCarolina #SouthDakota Plz put your mail in ballot back in the mail no later than Oct 29th. Must give Post Office time to get it back to tabulation center #HarrisWalz #VoteBlueDownBallot'	2024-10-26 15:09:08
1850193079602389284	ImpeachedAgain2	'@Tim_Walz Dominican community in #Pennsylvania, I think this is the first time a vice presidential candidate has gone to Allentown. Thank you @Tim_Walz !'	2024-10-26 15:09:39
1850193255297692120	US_FREEDOM_	'Joe Rogan &amp; Donald J Trump #Trump2024🇺🇸 VOTE EARLY 🗳 #RFKJr $aapl $nvda $tsla $AMC $amzn $btc $slv #Nevada #Pennsylvania #Wisconsin #Michigan #Virginia #Georgia #NorthCarolina https://t.co/kxpstW53IF'	2024-10-26 15:10:21
1850193520113455408	PhantomBrooM	'Well @elonmusk this is what they are sending out in PA. This obviously all lies but they are trying to get #Pennsylvania to go blue. They are trying to get their puppet elected. We need #Trump more than ever. #Trump2024 #Trump2024Vance #TrumpsRevenge2024 #Trump2024TheLastStand https://t.co/By2jTyKL5n'	2024-10-26 15:11:24
1850193748547813454	stock_monster77	'‘Stunning security failure’: U.S. agents miss Venezuelan gang tattoos in scan for refugee approvals #Trump2024🇺🇸 #RFKJr $aapl $nvda $tsla $AMC $amzn $btc $slv #Nevada #Pennsylvania #Wisconsin #Michigan #Virginia #Georgia #NorthCarolina https://t.co/wh3ZQx9sc6'	2024-10-26 15:12:19
1850193941066309794	BalnceAm	'#KamalaHarris2024 - #BreakingNews Masses of people are waking up thinking about who to #Vote for. Virginia Amish Megan Kelly Kid Rock 10 Days #NeverTrump #VoteBlueAsifYourLivesDependonit #Georgia #Pennsylvania #Florida #Wisconsin #Arizona #Nevada #Texas #Michigan https://t.co/17eCwl6eYv'	2024-10-26 15:13:05
1850194087821066421	DreamingRaven3	'@RealAlexJones #Election2024 Is rigging #Vote2024 already under way??? we know the answer in #Virginia Forcing non-citizen voters back into #Election by #HarrisBiden #Judiciary involving into STATE ELECTIONS🤬NOW LOOK #Pennsylvania #LancasterCounty https://t.co/9yAi9OZL51'	2024-10-26 15:13:40
1850194657906475197	Toni85814074	'Harris Supporter, Toddler Terrorizer! #MAGA #MAHA #USA #Texas #Oklahoma #Pennsylvania #Iowa #Ohio #Colorado #Mississippi #Georgia #Virginia #WestVirginia #NorthCarolina #Tennessee #Florida #Utah #NewYork #UnitedStates #NorthAmerica'	2024-10-26 15:15:56
1850194933807779870	JavaLove2024	'#WereNotGoingBack. #WhenWeFightWeWin, and #WhenWeVoteWeWin. #MakeAPlanToVote, #LetYourVoiceBeHeard, because #YourVoteMatters. #Election2024 #Pennsylvania, #Wisconsin, #Michigan, #NorthCarolina, #Florida, #Georgia, #Nevada, and #Arizona will #DefeatTrump and #MAGA. https://t.co/6BcNfSMh8A'	2024-10-26 15:17:01
1850195345013149944	JackTorry1	'#Pennsylvania'	2024-10-26 15:18:39
1850195997604958507	USTSKyleY	'Pennsylvania County Investigating Fraudulent Voter Applications #Pennsylvania #Voterregistration #Voterfraud #Colorado https://t.co/g28Ha8nZqZ'	2024-10-26 15:21:15
1850196123392094345	PDriverKC	'#FactCheckKamala #Pennsylvania #Michigan #Arizona #Nevada #Georgia #Wisconsin #Helene #FEMAFailure @tylerperry FACT: President Trump's Policies Have Delivered For Black Americans https://t.co/5aNqtuap64'	2024-10-26 15:21:45
1850196275712626734	CrweWorld	'Enforcement and Removal Operations (ERO) Philadelphia removes Guatemalan citizen wanted for child abuse, violence against women and abuse of power #Harrisburg, #Pennsylvania, #Guatemala, #Immigration https://t.co/mALZWXF8Ky'	2024-10-26 15:22:21
1850196313977098366	FLPublicAffairs	'@JohnFetterman Writing postcards this morning for @RepCartwright in @JoeBiden’s hometown of #Scranton, #Pennsylvania!! 🙏🏻🙏🏻🇺🇸🇺🇸❤️'	2024-10-26 15:22:30
1850196802101760019	Fwd_Party	'We are so proud of all of our volunteers. We couldn’t do it without you! This month, we want to spotlight @benvalimont of #Pennsylvania as our Volunteer of the Month. Ben and the FWD-PA team are a bright example of how we can roll up our sleeves and work together to build the https://t.co/JHdNQ1uBcl'	2024-10-26 15:24:27
1850197299659477082	EsmeraldoC	'#fyp #viral #trending #algorithm #wisconsin #arizona #florida #michigan #pennsylvania #northcarolina #georgia #vote #govote #election #trump #kamala #news #worldnews #beyonce #chaos #houston #texas #support #usa #america #realtalk #justsaying #truth'	2024-10-26 15:26:25
1850197380164985122	DaveMcCormickNO	'Out-of-state donors like hedge fund Paul Singer from Texas have donated 2 million to CT Dave @DaveMcCormickPA Keystone Renewal PAC for the LNG rights. They are trying to buy #Pennsylvania and we won't let them. #pasen https://t.co/ocozNOzu3M'	2024-10-26 15:26:45
1850197482799501444	EsmeraldoC	'#fyp #viral #trending #algorithm #wisconsin #arizona #florida #michigan #pennsylvania #northcarolina #georgia #vote #govote #election #trump #kamala #news #worldnews #beyonce #chaos #houston #texas #support #usa #america #realtalk #justsaying #truth'	2024-10-26 15:27:09
1850197485270278198	geminigod	'We can do this #Pennsylvania #Wisconsin #Michigan #texas #Houston #LosAngeles #northcarolina #ohio #iowa #Minnesota #electionday2024 #everyone #love #unity #DIGNITY'	2024-10-26 15:27:10
1850197531734446174	AnamjemWAK	'Billion $ Man @ElonMuskAOC since shower $Millions in #Pennsylvania so @TheDemocrats stingy but their butter factories @CNN and @MSNBC on anti-propaganda daily! An amazing they cries to float money to Americans but won't say $280 billions dumped in Baltic? $Billions in Red Sea and'	2024-10-26 15:27:21
1850197671501238764	EsmeraldoC	'#fyp #viral #trending #algorithm #wisconsin #arizona #florida #michigan #pennsylvania #northcarolina #georgia #vote #govote #election #trump #kamala #news #worldnews #vanessaguillen #theatlantic #misinformation #lies #usa #america #video #realtalk #justsaying #truth'	2024-10-26 15:27:54
1850197984321192139	CrweWorld	'Suspect Who Shot 3 Women on Philadelphia SEPTA Bus Captured in Delaware #USMarshals, #USMS, #Middletown, #Delaware, #Philadelphia, #Pennsylvania https://t.co/kyXIjIdmm0'	2024-10-26 15:29:09
1850198196225548432	DaveMcCormickNO	'Another out-of-state Hedge fund billionaire Ken Griffin supports CT Dave @DaveMcCormickPA. Trying to buy the Senate seat in #Pennsylvania You Can't Trust Dave McCormick. #PASEN https://t.co/eX4oU1JjXl'	2024-10-26 15:29:59
1850198761324114335	lynda514	'#Pennsylvania #voterfraud'	2024-10-26 15:32:14
1850198776000213175	UtahRider	'The state of the union is 💪 🇺🇸 🇺🇸 #Pennsylvania #NorthCarolina #Michigan #Wisconsin #Georgia #Florida #VoteBlue #KamalaHarris #DonaldTrump #Voteforkamala #JoeRogan #Cfb #AmericaFirst #Republicans #Democrats #Vote #WashingtonPost'	2024-10-26 15:32:17
1850198828240060539	DaveMcCormickNO	'Florida billionaire Thomas Peterffy is another out-of-state donor for CT Dave @DaveMcCormickPA trying to buy #Pennsylvania we won't let them. #PASEN You Can't Trust Dave McCormick https://t.co/xZv3s7M5RH'	2024-10-26 15:32:30
1850199452398637309	DaveMcCormickNO	'Backer of Musk billionaire also donating millions to CT Dave @DaveMcCormickPA of course he is out-of-state trying to buy #Pennsylvania #PASEN We won't let them. You Can't Trust Dave McCormick https://t.co/ivw03KEUcQ'	2024-10-26 15:34:59
1850199597244698918	DustNat2019	'🚨10 days left until election day!!🚨 #Republicans #RepublicanParty #JDVance #Pennsylvania #Michigan #USDemocracy #Arizona #northcarolinaflood #ElonMusk #USA #Wisconsin #fanfare #FreeSpeech #ILLEGALimmigrants #BorderCrisis It's time to stand up! Get out there and vote this'	2024-10-26 15:35:33
1850199711749144970	TadDickson333	'#Philly #Pennsylvania #Pittsburgh #noDemocrats #McCormickforSenate #ConservativesWork for All #AmericaFirst @DaveMcCormickPA Leaders not followers. #NoTaxOnTips #maga'	2024-10-26 15:36:00
1850200218475573322	DaveMcCormickNO	'You remember the Uihlein's from their Jan 6th scandal bussing people down for the insurrection. Well now the are donating to CT Dave @DaveMcCormickPA trying to buy #Pennsylvania #PASEN We won't let them. You Can't Trust Dave McCormick https://t.co/akldurdMZo'	2024-10-26 15:38:01
1850200305721311552	DailyStepUp	'Spirit Halloweens! #Halloween #halloween #halloween2024 #halloweenspirit #halloweenwreath #Carlisle #Pennsylvania https://t.co/xteIFdegkd'	2024-10-26 15:38:22
